fid,ssim
991.5708618164062,0.002505657480261584
696.158935546875,0.01268977124477022
1547.7569580078125,0.04529969509311075
1235.7939453125,0.0036727254203520556
1075.546630859375,-0.024949963549132998
1880.8248291015625,0.007537293336817567
905.9744262695312,0.022842001753594694
1785.8609619140625,-0.004979786860118365
